Well Name,Stage #,Stage Time hrs,Total Stage Proppant,Total Stage Volume bbl,Avg Stage Pressure,Avg Stage Rate,Max Stage Pressure,Max Stage Rate bpm,Avg HHP
"TECPETROL FP-1286,FORTIN DE PIEDR",5,2.7,498400,9736.928571,10936,66,11272,68,17686.25337
YPF LCav-98,15,2.116666667,528100,9037.595238,8907,81,9022,83,17678.6817
"YPF LLL-1605H,LOMA CAMPANA",19,2.7,455200,9657.142857,10300,70,11300,75,17667.23842
YPF LCav-98,16,2,530800,8430.952381,8897,81,9100,81,17658.83362
"TECPETROL FP-1287,FORTIN DE PIEDR",7,2.75,538600,9936.97619,10914,66,11238,71,17650.67385
TECPETROL FP-1284,1,88.1,494700,10532.2619,11253,64.01,11646,70,17650.19677
SHE.Nq.SB-1041(h),2,3.95,530100,12967.35714,10637,67.7,11995,70,17645.79515
SHE.Nq.SB-1043(h),9,3.466666667,530300,12853.19048,10906,66,11513,74,17637.73585
"YPF LLL-1606H,LOMA CAMPANA",1,3.666666667,480000,10839.30952,10758,66.9,11273,75,17635.63342
SHE.Nq.SB-1041(h),6,2.883333333,536900,9314.02381,10956,65.59,11632,76,17608.5283
YPF SOIL-360,9,2.55,533000,9137.904762,10800,66.4,11114,68.8,17572.16369
YPF SOIL-361,9,2.75,454800,10171.40476,10668,67.1,11214,72,17540.37736
"YPF LLL-1603H,LOMA CAMPANA",12,2.2,534400,0,9550,74.8,10000,76.2,17504.04313
"TECPETROL FP-1285,FORTIN DE PIEDR",23,3.3,446300,11265.71429,10942,65.23,11520,71.4,17489.50404
"YPF LLL-1604H,LOMA CAMPANA",8,2.166666667,530900,8924.833333,9508,75,9800,76,17473.65842
"TECPETROL FP-1286,FORTIN DE PIEDR",6,3.583333333,453400,12302.90476,10921,65.23,11351,69,17455.93801
YPF LCav-101,10,1.866666667,532600,8442.857143,8789,81,9090,83,17444.47439
YPF SOIL-361,36,2.216666667,415500,7565.119048,10693,66.4,11300,72.6,17398.0691
"TECPETROL FP-1285,FORTIN DE PIEDR",8,2.433333333,514700,9385.5,10756,66,11272,71,17395.14825
"YPF LLL-1607H,LOMA CAMPANA",47,2.433333333,536300,9033.428571,9942,71.4,10324,73,17394.23671
YPF RDMN-80,2,3.4,112700,12873.59524,10518,67.4,11016,72.2,17371.06592
YPF RDMN-82,2,3.4,510100,12873.59524,10518,67.4,11016,72.2,17371.06592
SHE.Nq.SB-1033(h),13,3.483333333,529600,8221.547619,10940,64.8,11190,65.6,17371.03651
YPF LCav-71,2,3,522700,11261.83333,10590,66.9,11452,79.4,17360.23034
YPF LCav-101,9,1.883333333,531000,8346.904762,8850,80,9193,83,17348.68905
TECPETROL FP-1284,7,2.933333333,506400,10277.54762,11060,64,11328,73,17344.76844
YPF LCav-100,13,2,528900,8431.142857,8736,81,8900,82,17339.27959
"YPF LLL-1606H,LOMA CAMPANA",46,2.883333333,451900,10505.7381,10387,68.1,11012,73,17332.87675
"YPF LLL-1606H,LOMA CAMPANA",42,2.25,531000,8892.904762,9802,72.1,9992,79,17317.4271
YPF SOIL-363,23,3.2,541000,10222.14286,10168,69.5,10900,94,17316.24602
"YPF LLL-1603H,LOMA CAMPANA",45,2.65,451200,10162.7381,10179,69.4,11210,73,17310.03676
YPF LCav-99,17,1.983333333,528500,8545.809524,8823,80,9524,82,17295.76084
"YPF LLL-1606H,LOMA CAMPANA",41,2.25,524200,9023.309524,9798,72,11100,74,17286.35138
YPF Lach-205,41,1.933333333,515000,8665.595238,8557,82.4,9297,94.9,17277.54962
"YPF RDMN-214(H),RINCON DEL MANG",10,2.45,462400,9381.47619,10217,69,11087,75,17274.51605
YPF LCav-100,15,1.916666667,532800,8468.52381,8810,80,9150,82,17270.27689
YPF LCav-70,37,1.95,279400,7279.095238,10881,64.7,11363,73,17250.69101
YPF RDMN-83,10,3.116666667,334200,11161.92857,10996,64,11647,78,17244.40088
"YPF LLL-1606H,LOMA CAMPANA",45,2.433333333,531700,9624.785714,9891,71.1,10250,72,17232.29846
YPF LCav-840,8,1.966666667,534100,8433.333333,9230,76,9335,80,17188.92428
"YPF LLL-1603H,LOMA CAMPANA",44,2.283333333,528700,8505.571429,9799,71.5,10594,73,17168.0593
YPF SOIL-360,18,2.533333333,502500,8777.452381,10757,65,11554,72,17133.17814
YPF LCav-840,9,2,533600,8292.857143,9322,75,9650,80,17131.83043
"YPF RDMN-217(H),RINCON DEL MANG",10,2.6,473300,9273.309524,10434,67,11163,76,17130.06616
"YPF LLL-1603H,LOMA CAMPANA",14,2.466666667,531200,8835.190476,9985,70,10730,72,17126.92967
"YPF LLL-1606H,LOMA CAMPANA",39,2.366666667,527400,9001.309524,9843,71,10232,71,17124.55281
"YPF RDMN-214(H),RINCON DEL MANG",1,2.8,471800,9638.261905,10577,66,11680,76,17105.66038
"YPF LLL-1605H,LOMA CAMPANA",41,2.433333333,533300,9267.714286,9859,70.8,10315,72,17104.07253
YPF SOIL-360,22,2.583333333,537500,8961.309524,10898,64,11147,72,17090.71306
"TECPETROL FP-1287,FORTIN DE PIEDR",1,2.6,512800,9323.666667,10098,68.87,11281,70.65,17041.14825
"YPF LLL-1603H,LOMA CAMPANA",46,2.4,535400,9291.47619,9754,71,10030,72,16969.71331
SHE.Nq.SB-1042(h),2,2.95,478700,9232.238095,10888,63.57,11605,64,16960.30777
YPF LCav-100,17,2,533700,8682.857143,8428,82,9219,83,16934.47684
YPF LCav-101,7,2.133333333,532500,8433.333333,8637,80,8900,80,16931.14433
SHE.Nq.SB-1034(h),25,2.666666667,440800,9170.02381,11068,62.41,11724,73.07,16926.0936
"YPF RDMN-217(H),RINCON DEL MANG",26,2.616666667,444800,9571.380952,10617,65,11360,84,16910.19358
SHE.Nq.SB-1036(h),2,2.816666667,545600,9995.904762,11078,62.29,11508,63.79,16908.81206
YPF LCav-68,8,2.183333333,535300,8590.214286,9450,73,9725,74,16903.94511
"YPF LLL-1606H,LOMA CAMPANA",32,2.483333333,534000,9182.261905,9796,70.3,10633,71,16874.75619
"YPF RDMN-215(H),RINCON DEL MANG",11,3.783333333,410600,12747.52381,10591,65,11162,80,16868.78216
YPF LCav-101,8,2.033333333,538600,8926.404762,8588,80,9255,82,16835.08944
"YPF LLL-1606H,LOMA CAMPANA",21,3.033333333,537800,10223.42857,9672,71,10804,71.5,16827.05219
YPF LCav-70,33,2.3,532700,8982.166667,9804,70,10750,71,16816.46655
"YPF RDMN-214(H),RINCON DEL MANG",7,3.266666667,262800,8926.809524,10397,66,11350,73,16814.55526
"YPF LLL-1607H,LOMA CAMPANA",11,2.2,534300,9161.642857,9296,73.8,9700,75,16810.70326
"YPF LLL-1603H,LOMA CAMPANA",48,2.35,532300,9111.52381,9627,71,10880,72,16748.76256
"YPF LLL-1605H,LOMA CAMPANA",7,0.033333333,537200,10100.5,9505,71.9,9672,75,16746.1284
"YPF LLL-1606H,LOMA CAMPANA",37,2.65,533200,10192.5,9591,71,10373,73,16686.13085
"YPF LLL-1603H,LOMA CAMPANA",42,2.483333333,530800,9973.761905,9442,72,10500,74,16658.27003
"YPF LLL-1603H,LOMA CAMPANA",49,2.65,455400,9734.071429,9698,70,19675,71,16634.64837
"YPF RDMN-217(H),RINCON DEL MANG",3,2.883333333,411400,10133.57143,10767,63,11200,77,16621.44082
"YPF LLL-1606H,LOMA CAMPANA",18,2.633333333,532900,9677.119048,9796,69.2,10495,70,16610.71306
"YPF LLL-1603H,LOMA CAMPANA",43,2.35,537300,9218.404762,9400,72,10165,73,16584.17055
"YPF LLL-1606H,LOMA CAMPANA",35,2.25,422900,8517.47619,9530,71,10260,72,16580.0049
"YPF LLL-1605H,LOMA CAMPANA",15,2.366666667,537600,8571.428571,9800,69,10600,71,16569.46827
"YPF LLL-1603H,LOMA CAMPANA",26,2.533333333,529500,9279.380952,9640,70.1,11449,70.5,16558.78461
"YPF RDMN-215(H),RINCON DEL MANG",1,3.116666667,167200,9183.547619,10706,63.1,11333,72.9,16553.50649
"YPF LLL-1606H,LOMA CAMPANA",40,2.483333333,530200,9396.333333,9514,71,10500,72,16552.16859
"YPF LLL-1605H,LOMA CAMPANA",20,3.6,535500,9845.309524,9788,69,11100,70,16549.17912
YPF SOIL-361,37,3.5,459100,11248.57143,10550,64,11750,68,16544.96447
YPF SOIL-361,13,3.566666667,453200,12223.57143,11058,61,11634,65,16528.74296
"YPF LLL-1606H,LOMA CAMPANA",43,2.45,4562,9528.571429,9902,68,11020,72,16499.28939
"TECPETROL FP-1285,FORTIN DE PIEDR",7,2.65,509900,10693.02381,10358,65,11520,71,16497.67214
"YPF LLL-1606H,LOMA CAMPANA",38,2.433333333,529400,9058.309524,9521,70.7,9948,72,16494.35678
"YPF LLL-1603H,LOMA CAMPANA",22,2.316666667,532700,9240.97619,9470,71,10200,72,16475.61872
"YPF LLL-1603H,LOMA CAMPANA",47,2.233333333,5202,8893.761905,9440,71,10125,73,16423.42563
"YPF LLL-1606H,LOMA CAMPANA",28,2.25,433400,8009.261905,9700,69,11500,72,16400.39206
"YPF LLL-1603H,LOMA CAMPANA",27,3.366666667,534300,9410.047619,9832,68,10430,71,16382.65131
"YPF RDMN-214(H),RINCON DEL MANG",5,3.116666667,412100,11119.69048,10950,61,11500,79,16367.31193
"YPF LLL-1606H,LOMA CAMPANA",29,2.2,530100,8442.452381,9400,71,10050,72,16353.83484
SHE.Nq.SB-1036(h),6,3.683333333,397800,11457.04762,11144,59.81,11415,66.58,16332.33619
"YPF LLL-1605H,LOMA CAMPANA",40,2.65,531700,10200.2381,9379,71,9670,72,16317.29968
"YPF LLL-1606H,LOMA CAMPANA",15,2.3,5342,8804.952381,9629,69,10100,70,16280.34795
YPF LCav-98,19,2.15,533800,8824.404762,8293,80,8688,82,16256.7998
"YPF LLL-1605H,LOMA CAMPANA",43,2.483333333,5314,9394.904762,9341,71,9700,72,16251.18843
SHE.Nq.SB-1041(h),29,4,484200,8998.238095,9717,68.09,10954,91,16212.46092
"YPF LLL-1603H,LOMA CAMPANA",25,2.583333333,533500,9097.595238,9566,69.1,10620,70,16197.27028
YPF LCav-99,13,2.216666667,534100,9338.357143,8926,74,9388,82,16185.34673
"YPF LLL-1603H,LOMA CAMPANA",41,2.266666667,508300,9149.785714,9153,72,10300,73,16148.395
"YPF LLL-1606H,LOMA CAMPANA",33,2.433333333,533600,8869.214286,9274,71,10007,72,16134.62387
"YPF LLL-1606H,LOMA CAMPANA",36,2.583333333,459300,11084.57143,9186,71.5,10662,74,16094.07008
"YPF LLL-1603H,LOMA CAMPANA",37,2.233333333,538600,8800.928571,9116,72,9591,73,16083.11688
"YPF LLL-1606H,LOMA CAMPANA",17,3.6,537800,9849.309524,9242,71,11450,72,16078.95124
"YPF LLL-1603H,LOMA CAMPANA",16,2.366666667,533500,8627.47619,9630,68.1,10852,70,16069.6643
"YPF LLL-1606H,LOMA CAMPANA",23,2.666666667,537900,10061.5,9431,69.4,10064,70.5,16038.01519
"YPF LLL-1606H,LOMA CAMPANA",16,2.383333333,534600,8870.547619,9346,70,10005,70,16030.87479
"YPF LLL-1606H,LOMA CAMPANA",7,2.6,535600,9651.333333,9083,72,9300,74,16024.89586
"YPF LLL-1603H,LOMA CAMPANA",29,2.316666667,540000,9185.642857,9074,72,9507,72,16009.0174
"YPF LLL-1603H,LOMA CAMPANA",50,2.2,510600,8595.47619,9319,70,9670,71,15984.56261
"YPF LLL-1605H,LOMA CAMPANA",26,2.316666667,535400,9148.380952,9122,71.5,10610,72.5,15981.9407
"YPF LLL-1606H,LOMA CAMPANA",25,3.15,454100,10447.42857,10174,64,11870,74,15955.30507
"YPF LLL-1604H,LOMA CAMPANA",17,2.2,534200,870.3333333,8900,73,9100,75,15920.11762
"YPF LLL-1605H,LOMA CAMPANA",39,2.583333333,458900,10334.64286,8960,72.5,9501,74,15917.66724
"YPF LLL-1603H,LOMA CAMPANA",24,2.333333333,53100,8823.666667,9279,70,10400,71,15915.95197
"YPF LLL-1603H,LOMA CAMPANA",34,2.183333333,539300,8984.333333,8861,73.3,9707,74,15915.49375
"YPF LLL-1603H,LOMA CAMPANA",28,2.466666667,520100,8646.880952,9264,70,11300,71,15890.22298
"YPF LLL-1605H,LOMA CAMPANA",14,2.65,459400,9585.190476,9928,65.3,10925,69.1,15885.77309
"YPF LLL-1606H,LOMA CAMPANA",19,2.383333333,533200,8882.02381,9244,70,9675,71,15855.91767
SHE.Nq.SB-1035(h),1,3.716666667,435600,11129.85714,10944,59.04,11503,59.81,15832.73119
"YPF LLL-1605H,LOMA CAMPANA",42,2.366666667,533600,9029.071429,9100,71,9355,71,15831.90395
"YPF LLL-1607H,LOMA CAMPANA",17,2.366666667,534800,8947.119048,9200,70,10600,80,15780.44597
"YPF LLL-1603H,LOMA CAMPANA",23,2.483333333,530700,9202.119048,9312,69,10485,70,15744.37638
"YPF LLL-1607H,LOMA CAMPANA",41,2.35,538000,9095.571429,8878,72.3,9044,73,15728.48321
"YPF LLL-1605H,LOMA CAMPANA",23,2.316666667,541800,9142.5,9167,70,9590,71,15723.8422
"YPF LLL-1606H,LOMA CAMPANA",20,2.466666667,534400,9000.904762,9419,68.1,11090,70,15717.56677
"YPF LLL-1607H,LOMA CAMPANA",40,2.483333333,538400,9927.047619,8783,73,9512,75,15710.83068
"YPF LLL-1606H,LOMA CAMPANA",31,5.966666667,522600,11044.92857,9389,68.1,10188,73,15667.50551
"YPF LLL-1605H,LOMA CAMPANA",22,2.383333333,537300,9016.428571,9123,70,9500,71,15648.3705
"YPF LLL-1606H,LOMA CAMPANA",14,2.366666667,538000,8952.52381,9218,69.2,10350,80,15630.61995
"YPF LLL-1605H,LOMA CAMPANA",36,2.266666667,531300,8788.047619,8928,71,9225,72,15532.66356
"YPF LLL-1606H,LOMA CAMPANA",11,2.35,533400,8676.5,9325,67.6,10625,70.2,15446.4592
"YPF LLL-1607H,LOMA CAMPANA",37,2.4,537700,9813.214286,8744,71.7,9022,73,15362.52879
"YPF LLL-1605H,LOMA CAMPANA",18,2.3,535400,8840.642857,8940,70,9350,71,15334.47684
"YPF LLL-1606H,LOMA CAMPANA",27,2.55,533100,10557.88095,9459,66.1,10810,72,15320.75227
"YPF LLL-1605H,LOMA CAMPANA",24,2.666666667,539900,9105.809524,9333,66.9,10344,72,15299.62509
"YPF LLL-1605H,LOMA CAMPANA",37,3,539300,10051.04762,8792,71,9300,73,15296.05489
"YPF LLL-1607H,LOMA CAMPANA",44,2.25,535400,9005.238095,8655,72.1,9668,79,15290.99485
"YPF LLL-1605H,LOMA CAMPANA",21,2.5,534000,8497.380952,8900,70,9100,71,15265.86621
"YPF LLL-1604H,LOMA CAMPANA",20,2.316666667,545400,9159.880952,8897,70,9200,70,15260.72041
"YPF LLL-1605H,LOMA CAMPANA",33,2.45,537800,9235.428571,8820,70.6,9463,72,15258.31904
"YPF LLL-1603H,LOMA CAMPANA",39,2.4,532300,9444.047619,8672,71.7,9200,73,15236.03038
"YPF LLL-1607H,LOMA CAMPANA",21,2.633333333,534300,9823.404762,8900,69.8,9200,70,15222.24945
"YPF LLL-1604H,LOMA CAMPANA",18,2.466666667,533400,9265.666667,8708,71.3,9120,73,15213.92796
"YPF LLL-1607H,LOMA CAMPANA",42,2.283333333,536100,8572.666667,8553,72.5,9015,73,15194.62142
"YPF LLL-1603H,LOMA CAMPANA",36,2.333333333,540500,204.4228571,8690,71.3,8878,72,15182.47978
"YPF LLL-1607H,LOMA CAMPANA",20,2.316666667,534900,9292.880952,8720,71,9050,71,15170.79147
"YPF LLL-1605H,LOMA CAMPANA",29,2.583333333,536100,9046.571429,9090,68,10900,71,15146.28767
"YPF LLL-1605H,LOMA CAMPANA",32,2.2,531600,8482.666667,8700,71,10250,71,15135.99608
SHE.Nq.SB-1028(h),1,3.483333333,531600,10040.61905,11045,55.82,11348,69.9,15107.37319
"YPF LLL-1605H,LOMA CAMPANA",35,2.483333333,543700,9206.452381,8806,70,9249,71.1,15104.63122
"YPF LLL-1603H,LOMA CAMPANA",15,2.383333333,535800,8827.285714,9059,68,10030,70,15094.63367
"YPF LLL-1604H,LOMA CAMPANA",25,2.383333333,539600,9320.904762,8539,72,8920,74,15065.1311
"YPF LLL-1607H,LOMA CAMPANA",32,2.183333333,540200,8910.738095,8410,73.1,8700,74,15064.22445
"YPF LLL-1607H,LOMA CAMPANA",43,2.25,528400,8877.738095,8530,72,9300,74,15049.25263
"YPF LLL-1604H,LOMA CAMPANA",12,2.383333333,534300,8826.190476,8900,69,9400,71,15047.78241
"YPF LLL-1605H,LOMA CAMPANA",38,2.283333333,534100,8648.261905,8766,70,9230,71,15036.02058
"YPF LLL-1604H,LOMA CAMPANA",14,2.316666667,535000,8896.952381,8672,70.4,8930,75,14959.78437
SHE.Nq.SB-1042(h),1,3.633333333,537700,10488.64286,10845,56,11660,61,14881.64666
"YPF LLL-1604H,LOMA CAMPANA",19,2.483333333,534600,9197.547619,8800,69,9200,70,14878.7062
"YPF LLL-1605H,LOMA CAMPANA",30,2.55,536400,9244.166667,9199,66,11639,71,14877.08895
"YPF LLL-1603H,LOMA CAMPANA",40,2.45,539400,9579.357143,8630,70.3,9817,73,14866.18476
"YPF LLL-1604H,LOMA CAMPANA",28,2.4,540300,9086.928571,8293,73,9095,74,14834.32982
"YPF LLL-1605H,LOMA CAMPANA",28,2.583333333,539800,9116.142857,9297,65.1,10567,71,14830.54889
"YPF LLL-1603H,LOMA CAMPANA",38,2.2,531100,8658.357143,8669,69.8,9457,71.3,14827.15511
"YPF LLL-1603H,LOMA CAMPANA",35,3.783333333,453100,10800.66667,8765,69,10240,72,14819.52953
"YPF LLL-1607H,LOMA CAMPANA",19,2.383333333,535000,8820,8600,70,9000,70,14751.28645
"YPF LLL-1603H,LOMA CAMPANA",7,2.4,534600,8998.190476,8929,67.4,9342,72,14746.74345
"YPF LLL-1604H,LOMA CAMPANA",21,2.583333333,534100,9084.357143,8700,69,9100,70,14709.62999
"YPF LLL-1604H,LOMA CAMPANA",33,2.266666667,532200,8853.261905,8447,71,8842,72,14695.83435
"YPF LLL-1607H,LOMA CAMPANA",35,2.233333333,537300,8800.785714,8444,71,9000,72,14690.61505
"YPF LLL-1604H,LOMA CAMPANA",31,2.45,532300,9686.571429,8564,70,9820,71,14689.53688
"YPF LLL-1604H,LOMA CAMPANA",22,2.533333333,536400,9296.119048,8555,70,9052,70.5,14674.09949
"YPF LLL-1604H,LOMA CAMPANA",23,3.366666667,532200,11284.59524,8476,70.6,8812,72,14663.21
"YPF LLL-1607H,LOMA CAMPANA",14,2.35,534700,8652.380952,8800,68,9400,71,14663.07278
"YPF LLL-1603H,LOMA CAMPANA",20,2.116666667,525200,8518.761905,8759,68.3,9500,70,14659.14482
"YPF LLL-1606H,LOMA CAMPANA",34,3,541000,10036.95238,8449,70.6,9500,73,14616.50086
"YPF LLL-1605H,LOMA CAMPANA",34,2.45,533900,9573.571429,8521,70,9440,71,14615.78045
"YPF LLL-1604H,LOMA CAMPANA",30,2.45,531200,9361.5,8457,70.5,9296,71,14609.61774
SHE.Nq.SB-1036(h),1,3.433333333,531100,9652.309524,11062,53.86,11486,67,14599.34624
"YPF LLL-1607H,LOMA CAMPANA",22,2.333333333,533800,8866.52381,8509,70,9080,70,14595.19726
"YPF LLL-1607H,LOMA CAMPANA",23,2.466666667,537900,9034.333333,8510,69.3,8850,70,14450.9434
"YPF LLL-1607H,LOMA CAMPANA",36,2.433333333,534200,8881.928571,8409,70,8930,71,14423.67067
"YPF LLL-1607H,LOMA CAMPANA",29,2.583333333,538100,9166.666667,8500,69,9000,71,14371.47758
"YPF LLL-1604H,LOMA CAMPANA",11,2.466666667,533400,8861.952381,8738,67.1,9275,72,14367.06199
"YPF LLL-1607H,LOMA CAMPANA",18,2.116666667,530900,8489.214286,8367,70,9025,70,14351.6295
SHE.Nq.SB-1029(h),1,1.633333333,15000,4183.261905,11403,51.28,12600,67,14328.494
"YPF LLL-1603H,LOMA CAMPANA",31,2.516666667,540800,9092.714286,8752,66.8,10031,71,14325.74369
"YPF LLL-1604H,LOMA CAMPANA",42,2.2,510600,8607.97619,8233,71,8530,72,14323.52365
"YPF LLL-1604H,LOMA CAMPANA",34,2.2,531100,8610.857143,8334,70,8837,71.5,14295.02573
"YPF LLL-1607H,LOMA CAMPANA",39,2.266666667,514200,9223.5,8100,72,9193,73,14290.61505
"YPF LLL-1604H,LOMA CAMPANA",32,2.333333333,542300,8912.095238,8271,70.5,8457,72,14288.29944
"YPF LLL-1607H,LOMA CAMPANA",34,5.966666667,542300,8912.095238,8271,70.5,8457,72,14288.29944
"YPF LLL-1604H,LOMA CAMPANA",26,2.433333333,539600,10334.38095,8317,70,10101,71,14265.86621
"YPF LLL-1607H,LOMA CAMPANA",26,2.466666667,519000,8598.904762,8300,70,9600,71,14236.70669
"YPF LLL-1603H,LOMA CAMPANA",30,2.583333333,541000,9625.047619,8879,65.1,9260,73,14163.75643
"YPF LLL-1606H,LOMA CAMPANA",13,2.416666667,531600,8933.690476,9154,63,9600,64,14131.38937
"YPF LLL-1604H,LOMA CAMPANA",35,2.283333333,533600,8680.285714,8229,70,8550,71,14114.92281
"YPF LLL-1607H,LOMA CAMPANA",7,2.4,537300,8800.690476,8471,68,9100,71,14114.87381
XOM.Nq.BdC-47(h),2,2.516666667,832800,17190.33333,6127,94,11780,97,14112.66846
"YPF LLL-1604H,LOMA CAMPANA",37,2.65,452200,10196.28571,8219,70,9032,73,14097.77015
"YPF LLL-1604H,LOMA CAMPANA",40,2.35,534000,9111.52381,8100,71,8400,73,14092.13428
"YPF LLL-1607H,LOMA CAMPANA",38,2.25,428000,8540.952381,8177,70,8629,71,14025.72899
"YPF LLL-1606H,LOMA CAMPANA",44,2.383333333,528600,9103.97619,8052,71,8640,73,14008.62534
"YPF LLL-1607H,LOMA CAMPANA",46,2.383333333,533000,9103.452381,8052,71,8640,73,14008.62534
"YPF LLL-1604H,LOMA CAMPANA",41,2.65,460000,9838.952381,8111,70.4,8582,72,13992.02156
"YPF LLL-1607H,LOMA CAMPANA",24,3.033333333,540700,10227.2619,8229,69.3,8611,70,13973.77358
"YPF LLL-1605H,LOMA CAMPANA",13,4.016666667,534300,9804.428571,9335,61,10768,64,13953.32026
"YPF LLL-1604H,LOMA CAMPANA",38,2.4,536500,9291.452381,7973,71,8670,72,13871.18353
"YPF LLL-1604H,LOMA CAMPANA",16,2.7,457900,9665.928571,8421,67.2,9265,70,13866.4837
"YPF LLL-1607H,LOMA CAMPANA",31,2.25,435800,8125.642857,8200,69,8500,72,13864.24896
SHE.Nq.SB-1044(h),1,19.36666667,83800,8151,11748,47.92,12960,49,13794.76011
"YPF LLL-1605H,LOMA CAMPANA",16,2.416666667,532000,8919.928571,8923,63,9650,64,13774.78559
"YPF LLL-1606H,LOMA CAMPANA",12,2.533333333,535400,8642.761905,8778,64,9099,65,13766.03774
"YPF LLL-1603H,LOMA CAMPANA",18,2.566666667,533600,8760.452381,8768,64,9330,66,13750.35531
"YPF LLL-1604H,LOMA CAMPANA",36,2.45,536000,9510.047619,7972,70.2,8876,72,13713.16834
XOM.Nq.BdC-50(h),16,8.416666667,83400,15130.14286,11168,50,11788,73,13682.92085
"YPF LLL-1603H,LOMA CAMPANA",17,3.683333333,482400,9762.97619,9001,62,11550,67,13674.63857
XOM.Nq.BdC-49(h),6,4.7,70200,29827.95238,10672,52.2,11250,69,13650.53663
"YPF LLL-1604H,LOMA CAMPANA",15,2.416666667,534600,8901.142857,8653,64,8780,66,13570.00735
SHE.Nq.SB-1030(h),1,1.083333333,14800,2440,10778,51,12334,78.5,13469.19873
"YPF LLL-1604H,LOMA CAMPANA",39,2.233333333,523500,8949.785714,7741,71,8800,73,13467.55697
"YPF LLL-1607H,LOMA CAMPANA",33,3.783333333,455400,10787.28571,7841,70,9600,71,13449.39966
"YPF LLL-1607H,LOMA CAMPANA",45,2.45,459500,9571.166667,8027,68,8640,72,13375.05513
"YPF LLL-1607H,LOMA CAMPANA",15,2.533333333,533200,8676.5,8347,65.3,8900,66,13356.01813
"YPF LLL-1607H,LOMA CAMPANA",48,2.883333333,458500,10517.7381,7924,68.2,8529,72,13242.26415
SHE.Nq.SB-1042(h),29,2.283333333,530300,7501.333333,9000,60,10691,60,13232.05097
SHE.Nq.SB-1043(h),29,2.266666667,528600,7374.190476,9000,60,9860,60.07,13232.05097
SHE.Nq.SB-1041(h),1,4.633333333,439900,10408.14286,11733,46,12122,52,13225.1409
SHE.Nq.SB-1044(h),29,2.283333333,531600,7447.785714,9000,59.65,9660,60.33,13154.864
"YPF LLL-1607H,LOMA CAMPANA",13,2.65,462400,9663.738095,8307,64.3,10300,68,13088.46116
"YPF LLL-1607H,LOMA CAMPANA",16,2.566666667,539400,8822.97619,8200,65,8800,70,13060.52438
"YPF LLL-1604H,LOMA CAMPANA",13,3.683333333,482900,10000.69048,8452,63,9050,67,13047.68439
"YPF LLL-1603H,LOMA CAMPANA",19,2.416666667,539400,8879.52381,8314,64,8600,66,13038.37295
"YPF LLL-1604H,LOMA CAMPANA",27,2.516666667,542100,9104.738095,7851,66.8,8070,71,12850.9385
SHE.Nq.SB-1034(h),1,4.5,4221,10681.90476,11327,45.91,11538,49.33,12742.52806
"YPF LLL-1607H,LOMA CAMPANA",12,4.016666667,534500,9897.619048,8400,61,10100,70,12555.74614
"YPF LLL-1607H,LOMA CAMPANA",28,3.15,459300,10447.42857,7900,64,9700,71,12389.12031
SHE.Nq.SB-1043(h),1,3.716666667,247,6928.642857,11788,40,12600,40,11554.03087
